VTX,IDX,in_POSITION0.x,in_POSITION0.y,in_POSITION0.z,in_NORMAL0.x,in_NORMAL0.y,in_NORMAL0.z,in_TANGENT0.x,in_TANGENT0.y,in_TANGENT0.z,in_TANGENT0.w,in_TEXCOORD0.x,in_TEXCOORD0.y,in_TEXCOORD1.x,in_TEXCOORD1.y
10,6,-1.7320587635040283,1.734407901763916,-3.9519529342651367,1.7162649631500244,3.6024091243743896,-0.27764230966567993,-0.020279698073863983,0.31697332859039307,3.9873709678649902,-1.0,0.95263671875,0.69921875,0.95263671875,0.69921875
11,8,-2.1902315616607666,1.8462448120117188,-3.998093605041504,-2.5986337661743164,-0.337841272354126,3.022080659866333,-3.0370962619781494,0.4872598350048065,-2.5570755004882812,-1.0,0.93994140625,0.72021484375,0.93994140625,0.72021484375
12,9,-1.7692177295684814,1.6345181465148926,-4.084320068359375,1.2639474868774414,0.9478658437728882,-3.6747782230377197,1.7012614011764526,3.3207271099090576,1.4416954517364502,-1.0,0.9453125,0.69873046875,0.9453125,0.69873046875
13,6,-1.7320587635040283,1.734407901763916,-3.9519529342651367,1.7162649631500244,3.6024091243743896,-0.27764230966567993,-0.020279698073863983,0.31697332859039307,3.9873709678649902,-1.0,0.95263671875,0.69921875,0.95263671875,0.69921875
14,7,-1.3815728425979614,1.5676032304763794,-3.7504725456237793,0.27897608280181885,3.8082454204559326,-1.1914024353027344,-0.18296900391578674,1.2052626609802246,3.8097076416015625,-1.0,0.9580078125,0.681640625,0.9580078125,0.681640625
15,6,-1.7320587635040283,1.734407901763916,-3.9519529342651367,1.7162649631500244,3.6024091243743896,-0.27764230966567993,-0.020279698073863983,0.31697332859039307,3.9873709678649902,-1.0,0.95263671875,0.69921875,0.95263671875,0.69921875
16,9,-1.7692177295684814,1.6345181465148926,-4.084320068359375,1.2639474868774414,0.9478658437728882,-3.6747782230377197,1.7012614011764526,3.3207271099090576,1.4416954517364502,-1.0,0.9453125,0.69873046875,0.9453125,0.69873046875
17,8,-2.1902315616607666,1.8462448120117188,-3.998093605041504,-2.5986337661743164,-0.337841272354126,3.022080659866333,-3.0370962619781494,0.4872598350048065,-2.5570755004882812,-1.0,0.93994140625,0.72021484375,0.93994140625,0.72021484375
18,9,-1.7692177295684814,1.6345181465148926,-4.084320068359375,1.2639474868774414,0.9478658437728882,-3.6747782230377197,1.7012614011764526,3.3207271099090576,1.4416954517364502,-1.0,0.9453125,0.69873046875,0.9453125,0.69873046875
19,7,-1.3815728425979614,1.5676032304763794,-3.7504725456237793,0.27897608280181885,3.8082454204559326,-1.1914024353027344,-0.18296900391578674,1.2052626609802246,3.8097076416015625,-1.0,0.9580078125,0.681640625,0.9580078125,0.681640625
20,10,-1.3167972564697266,1.4026751518249512,-3.979069232940674,-0.3320067524909973,1.5779273509979248,-3.6605873107910156,1.3633975982666016,3.496674060821533,1.3836140632629395,-1.0,0.9462890625,0.67724609375,0.9462890625,0.67724609375
21,8,-2.1902315616607666,1.8462448120117188,-3.998093605041504,-2.5986337661743164,-0.337841272354126,3.022080659866333,-3.0370962619781494,0.4872598350048065,-2.5570755004882812,-1.0,0.93994140625,0.72021484375,0.93994140625,0.72021484375
22,9,-1.7692177295684814,1.6345181465148926,-4.084320068359375,1.2639474868774414,0.9478658437728882,-3.6747782230377197,1.7012614011764526,3.3207271099090576,1.4416954517364502,-1.0,0.9453125,0.69873046875,0.9453125,0.69873046875
23,11,-1.998824119567871,1.5263245105743408,-3.970144271850586,-3.1855616569519043,-2.3166236877441406,-0.6967445611953735,-0.3150235414505005,1.5394973754882812,-3.678412675857544,-1.0,0.93408203125,0.70556640625,0.93408203125,0.70556640625
24,11,-1.998824119567871,1.5263245105743408,-3.970144271850586,-3.1855616569519043,-2.3166236877441406,-0.6967445611953735,-0.3150235414505005,1.5394973754882812,-3.678412675857544,-1.0,0.93408203125,0.70556640625,0.93408203125,0.70556640625
25,9,-1.7692177295684814,1.6345181465148926,-4.084320068359375,1.2639474868774414,0.9478658437728882,-3.6747782230377197,1.7012614011764526,3.3207271099090576,1.4416954517364502,-1.0,0.9453125,0.69873046875,0.9453125,0.69873046875
26,10,-1.3167972564697266,1.4026751518249512,-3.979069232940674,-0.3320067524909973,1.5779273509979248,-3.6605873107910156,1.3633975982666016,3.496674060821533,1.3836140632629395,-1.0,0.9462890625,0.67724609375,0.9462890625,0.67724609375
27,11,-1.998824119567871,1.5263245105743408,-3.970144271850586,-3.1855616569519043,-2.3166236877441406,-0.6967445611953735,-0.3150235414505005,1.5394973754882812,-3.678412675857544,-1.0,0.93408203125,0.70556640625,0.93408203125,0.70556640625
28,12,-1.8218131065368652,1.3500343561172485,-3.714766025543213,-3.710110664367676,1.4893630743026733,-0.1246599331498146,0.01917152851819992,-0.28579384088516235,-3.9896864891052246,-1.0,0.92041015625,0.69873046875,0.92041015625,0.69873046875
29,8,-2.1902315616607666,1.8462448120117188,-3.998093605041504,-2.5986337661743164,-0.337841272354126,3.022080659866333,-3.0370962619781494,0.4872598350048065,-2.5570755004882812,-1.0,0.93994140625,0.72021484375,0.93994140625,0.72021484375
30,11,-1.998824119567871,1.5263245105743408,-3.970144271850586,-3.1855616569519043,-2.3166236877441406,-0.6967445611953735,-0.3150235414505005,1.5394973754882812,-3.678412675857544,-1.0,0.93408203125,0.70556640625,0.93408203125,0.70556640625
31,10,-1.3167972564697266,1.4026751518249512,-3.979069232940674,-0.3320067524909973,1.5779273509979248,-3.6605873107910156,1.3633975982666016,3.496674060821533,1.3836140632629395,-1.0,0.9462890625,0.67724609375,0.9462890625,0.67724609375
32,13,-1.598402738571167,1.125139832496643,-3.989466667175293,-1.2130872011184692,-0.35213494300842285,-3.7953171730041504,1.9543604850769043,3.3620312213897705,-0.936601996421814,-1.0,0.93017578125,0.681640625,0.93017578125,0.681640625
33,11,-1.998824119567871,1.5263245105743408,-3.970144271850586,-3.1855616569519043,-2.3166236877441406,-0.6967445611953735,-0.3150235414505005,1.5394973754882812,-3.678412675857544,-1.0,0.93408203125,0.70556640625,0.93408203125,0.70556640625
34,13,-1.598402738571167,1.125139832496643,-3.989466667175293,-1.2130872011184692,-0.35213494300842285,-3.7953171730041504,1.9543604850769043,3.3620312213897705,-0.936601996421814,-1.0,0.93017578125,0.681640625,0.93017578125,0.681640625
35,12,-1.8218131065368652,1.3500343561172485,-3.714766025543213,-3.710110664367676,1.4893630743026733,-0.1246599331498146,0.01917152851819992,-0.28579384088516235,-3.9896864891052246,-1.0,0.92041015625,0.69873046875,0.92041015625,0.69873046875
36,14,4.0211968421936035,0.885345458984375,3.9887452125549316,2.96295166015625,0.18648123741149902,-2.6806981563568115,-0.47087812423706055,3.9646458625793457,-0.244659423828125,-1.0,0.0261383056640625,0.06488037109375,0.0261383056640625,0.06488037109375
37,15,3.9321465492248535,0.88507080078125,4.080190658569336,-1.4741989374160767,0.5453511476516724,-3.6782236099243164,0.946496307849884,3.881452798843384,0.1961348056793213,-1.0,0.025390625,0.07025146484375,0.025390625,0.07025146484375
38,16,3.9668374061584473,1.023503303527832,4.1782989501953125,2.920989513397217,2.7082467079162598,-0.3649940490722656,-1.3774982690811157,1.9206161499023438,3.2270312309265137,-1.0,0.032135009765625,0.07318115234375,0.032135009765625,0.07318115234375
39,17,3.8247287273406982,0.2720494866371155,-2.430969476699829,-1.595550537109375,0.2521848678588867,-3.6593213081359863,-1.2575972080230713,-3.7862725257873535,0.2874082922935486,-1.0,0.322265625,0.34228515625,0.322265625,0.34228515625
40,18,4.005383491516113,0.5975210666656494,-2.4543378353118896,1.47502863407135,2.8937511444091797,-2.334632396697998,0.5618689060211182,-2.6562745571136475,-2.937433958053589,-1.0,0.317138671875,0.330810546875,0.317138671875,0.330810546875
41,19,3.915952682495117,0.36579984426498413,-2.3260297775268555,3.854487657546997,0.7465832233428955,-0.7652079463005066,-0.35345807671546936,-1.812105417251587,-3.5484297275543213,-1.0,0.31787109375,0.34033203125,0.31787109375,0.34033203125
42,20,0.06633520126342773,1.2188975811004639,0.7173320055007935,-2.015007972717285,3.2326810359954834,1.220460295677185,-1.0424875020980835,-1.9157276153564453,3.353090286254883,-1.0,0.253173828125,0.0367431640625,0.253173828125,0.0367431640625
43,21,0.035207271575927734,1.0967888832092285,0.9726402759552002,-2.1705172061920166,3.0271849632263184,1.457742691040039,-1.1089210510253906,-2.283653497695923,3.0911543369293213,-1.0,0.26416015625,0.03411865234375,0.26416015625,0.03411865234375
44,22,0.3316640853881836,1.302992582321167,0.9225184917449951,-2.013061046600342,3.207359552383423,1.2885801792144775,-1.188713550567627,-2.042623519897461,3.227174997329712,-1.0,0.254638671875,0.0225677490234375,0.254638671875,0.0225677490234375
45,23,-0.166351318359375,1.0339765548706055,0.7987611293792725,-2.151782751083374,3.036376714706421,1.466374158859253,-1.081736445426941,-2.269185781478882,3.111374616622925,-1.0,0.26220703125,0.045440673828125,0.26220703125,0.045440673828125
46,21,0.035207271575927734,1.0967888832092285,0.9726402759552002,-2.1705172061920166,3.0271849632263184,1.457742691040039,-1.1089210510253906,-2.283653497695923,3.0911543369293213,-1.0,0.26416015625,0.03411865234375,0.26416015625,0.03411865234375
47,20,0.06633520126342773,1.2188975811004639,0.7173320055007935,-2.015007972717285,3.2326810359954834,1.220460295677185,-1.0424875020980835,-1.9157276153564453,3.353090286254883,-1.0,0.253173828125,0.0367431640625,0.253173828125,0.0367431640625
48,24,-0.13944005966186523,0.8301007151603699,1.1746957302093506,-2.02988862991333,2.3824617862701416,2.4906692504882812,-1.2244058847427368,-3.2004356384277344,2.063504457473755,-1.0,0.2783203125,0.03851318359375,0.2783203125,0.03851318359375
49,21,0.035207271575927734,1.0967888832092285,0.9726402759552002,-2.1705172061920166,3.0271849632263184,1.457742691040039,-1.1089210510253906,-2.283653497695923,3.0911543369293213,-1.0,0.26416015625,0.03411865234375,0.26416015625,0.03411865234375
50,23,-0.166351318359375,1.0339765548706055,0.7987611293792725,-2.151782751083374,3.036376714706421,1.466374158859253,-1.081736445426941,-2.269185781478882,3.111374616622925,-1.0,0.26220703125,0.045440673828125,0.26220703125,0.045440673828125
51,25,-0.05213737487792969,1.258603572845459,0.406966894865036,-1.933340072631836,3.4296491146087646,0.7069022059440613,-0.7224560976028442,-1.1807764768600464,3.752843141555786,-1.0,0.2420654296875,0.045440673828125,0.2420654296875,0.045440673828125
52,23,-0.166351318359375,1.0339765548706055,0.7987611293792725,-2.151782751083374,3.036376714706421,1.466374158859253,-1.081736445426941,-2.269185781478882,3.111374616622925,-1.0,0.26220703125,0.045440673828125,0.26220703125,0.045440673828125
53,20,0.06633520126342773,1.2188975811004639,0.7173320055007935,-2.015007972717285,3.2326810359954834,1.220460295677185,-1.0424875020980835,-1.9157276153564453,3.353090286254883,-1.0,0.253173828125,0.0367431640625,0.253173828125,0.0367431640625
54,20,0.06633520126342773,1.2188975811004639,0.7173320055007935,-2.015007972717285,3.2326810359954834,1.220460295677185,-1.0424875020980835,-1.9157276153564453,3.353090286254883,-1.0,0.253173828125,0.0367431640625,0.253173828125,0.0367431640625
55,26,0.23894643783569336,1.3964794874191284,0.4615744948387146,-1.7895350456237793,3.515315055847168,0.66342693567276,-0.650018036365509,-1.0489795207977295,3.804882049560547,-1.0,0.2410888671875,0.031494140625,0.2410888671875,0.031494140625
56,25,-0.05213737487792969,1.258603572845459,0.406966894865036,-1.933340072631836,3.4296491146087646,0.7069022059440613,-0.7224560976028442,-1.1807764768600464,3.752843141555786,-1.0,0.2420654296875,0.045440673828125,0.2420654296875,0.045440673828125
57,25,-0.05213737487792969,1.258603572845459,0.406966894865036,-1.933340072631836,3.4296491146087646,0.7069022059440613,-0.7224560976028442,-1.1807764768600464,3.752843141555786,-1.0,0.2420654296875,0.045440673828125,0.2420654296875,0.045440673828125
58,26,0.23894643783569336,1.3964794874191284,0.4615744948387146,-1.7895350456237793,3.515315055847168,0.66342693567276,-0.650018036365509,-1.0489795207977295,3.804882049560547,-1.0,0.2410888671875,0.031494140625,0.2410888671875,0.031494140625
59,27,0.22094964981079102,1.4444808959960938,1.0165978892473504e-05,-1.967846393585205,3.4818263053894043,-0.06690659373998642,0.021320652216672897,0.08889324963092804,3.9989559650421143,-1.0,0.2239990234375,0.034942626953125,0.2239990234375,0.034942626953125
60,28,-0.0037174224853515625,1.2890115976333618,-2.1073919924674556e-05,-2.2761096954345703,3.2891860008239746,-0.02421090379357338,-0.029515637084841728,0.00901695154607296,3.999882221221924,-1.0,0.223876953125,0.045440673828125,0.223876953125,0.045440673828125
61,25,-0.05213737487792969,1.258603572845459,0.406966894865036,-1.933340072631836,3.4296491146087646,0.7069022059440613,-0.7224560976028442,-1.1807764768600464,3.752843141555786,-1.0,0.2420654296875,0.045440673828125,0.2420654296875,0.045440673828125
62,27,0.22094964981079102,1.4444808959960938,1.0165978892473504e-05,-1.967846393585205,3.4818263053894043,-0.06690659373998642,0.021320652216672897,0.08889324963092804,3.9989559650421143,-1.0,0.2239990234375,0.034942626953125,0.2239990234375,0.034942626953125
63,23,-0.166351318359375,1.0339765548706055,0.7987611293792725,-2.151782751083374,3.036376714706421,1.466374158859253,-1.081736445426941,-2.269185781478882,3.111374616622925,-1.0,0.26220703125,0.045440673828125,0.26220703125,0.045440673828125
64,29,-0.3068060874938965,0.7588320970535278,1.1259384155273438,-1.7917399406433105,2.316756248474121,2.7243921756744385,-1.3527268171310425,-3.2598378658294678,1.8824442625045776,-1.0,0.281494140625,0.045440673828125,0.281494140625,0.045440673828125
65,24,-0.13944005966186523,0.8301007151603699,1.1746957302093506,-2.02988862991333,2.3824617862701416,2.4906692504882812,-1.2244058847427368,-3.2004356384277344,2.063504457473755,-1.0,0.2783203125,0.03851318359375,0.2783203125,0.03851318359375
66,27,0.22094964981079102,1.4444808959960938,1.0165978892473504e-05,-1.967846393585205,3.4818263053894043,-0.06690659373998642,0.021320652216672897,0.08889324963092804,3.9989559650421143,-1.0,0.2239990234375,0.034942626953125,0.2239990234375,0.034942626953125
67,30,-0.04435586929321289,1.2567411661148071,-0.4081626832485199,-1.8510196208953857,3.467806100845337,-0.7348657846450806,0.7600048184394836,1.1952672004699707,3.73897385597229,-1.0,0.205810546875,0.045440673828125,0.205810546875,0.045440673828125
68,28,-0.0037174224853515625,1.2890115976333618,-2.1073919924674556e-05,-2.2761096954345703,3.2891860008239746,-0.02421090379357338,-0.029515637084841728,0.00901695154607296,3.999882221221924,-1.0,0.223876953125,0.045440673828125,0.223876953125,0.045440673828125
69,31,-0.3260841369628906,0.3963939845561981,1.312437653541565,-1.9191750288009644,1.5004494190216064,3.172605514526367,-1.4318718910217285,-3.6361114978790283,0.85349041223526,-1.0,0.298095703125,0.039642333984375,0.298095703125,0.039642333984375
70,24,-0.13944005966186523,0.8301007151603699,1.1746957302093506,-2.02988862991333,2.3824617862701416,2.4906692504882812,-1.2244058847427368,-3.2004356384277344,2.063504457473755,-1.0,0.2783203125,0.03851318359375,0.2783203125,0.03851318359375
71,29,-0.3068060874938965,0.7588320970535278,1.1259384155273438,-1.7917399406433105,2.316756248474121,2.7243921756744385,-1.3527268171310425,-3.2598378658294678,1.8824442625045776,-1.0,0.281494140625,0.045440673828125,0.281494140625,0.045440673828125
72,31,-0.3260841369628906,0.3963939845561981,1.312437653541565,-1.9191750288009644,1.5004494190216064,3.172605514526367,-1.4318718910217285,-3.6361114978790283,0.85349041223526,-1.0,0.298095703125,0.039642333984375,0.298095703125,0.039642333984375
73,32,0.02564239501953125,0.689312219619751,1.3811702728271484,-2.0769431591033936,1.814030408859253,2.897517442703247,-1.344133734703064,-3.5506463050842285,1.2594548463821411,-1.0,0.28369140625,0.027435302734375,0.28369140625,0.027435302734375
74,24,-0.13944005966186523,0.8301007151603699,1.1746957302093506,-2.02988862991333,2.3824617862701416,2.4906692504882812,-1.2244058847427368,-3.2004356384277344,2.063504457473755,-1.0,0.2783203125,0.03851318359375,0.2783203125,0.03851318359375
75,29,-0.3068060874938965,0.7588320970535278,1.1259384155273438,-1.7917399406433105,2.316756248474121,2.7243921756744385,-1.3527268171310425,-3.2598378658294678,1.8824442625045776,-1.0,0.281494140625,0.045440673828125,0.281494140625,0.045440673828125
76,33,-0.4543447494506836,0.3895907998085022,1.2434357404708862,-1.935107946395874,0.981182336807251,3.3604531288146973,-1.3343706130981445,-3.756540536880493,0.32843801379203796,-1.0,0.300048828125,0.045440673828125,0.300048828125,0.045440673828125
77,31,-0.3260841369628906,0.3963939845561981,1.312437653541565,-1.9191750288009644,1.5004494190216064,3.172605514526367,-1.4318718910217285,-3.6361114978790283,0.85349041223526,-1.0,0.298095703125,0.039642333984375,0.298095703125,0.039642333984375
78,33,-0.4543447494506836,0.3895907998085022,1.2434357404708862,-1.935107946395874,0.981182336807251,3.3604531288146973,-1.3343706130981445,-3.756540536880493,0.32843801379203796,-1.0,0.300048828125,0.045440673828125,0.300048828125,0.045440673828125
79,34,-0.4239315986633301,0.11878767609596252,1.2838491201400757,-2.0514907836914062,0.05612886697053909,3.4334006309509277,-1.1238771677017212,-3.790163278579712,-0.6095659136772156,-1.0,0.31005859375,0.040191650390625,0.31005859375,0.040191650390625
80,31,-0.3260841369628906,0.3963939845561981,1.312437653541565,-1.9191750288009644,1.5004494190216064,3.172605514526367,-1.4318718910217285,-3.6361114978790283,0.85349041223526,-1.0,0.298095703125,0.039642333984375,0.298095703125,0.039642333984375
81,35,-0.5938906669616699,-0.06814348697662354,1.1848047971725464,-2.0522851943969727,-0.5048608183860779,3.3960635662078857,-1.0499658584594727,-3.6746864318847656,-1.1807886362075806,-1.0,0.3203125,0.045440673828125,0.3203125,0.045440673828125
82,34,-0.4239315986633301,0.11878767609596252,1.2838491201400757,-2.0514907836914062,0.05612886697053909,3.4334006309509277,-1.1238771677017212,-3.790163278579712,-0.6095659136772156,-1.0,0.31005859375,0.040191650390625,0.31005859375,0.040191650390625
83,33,-0.4543447494506836,0.3895907998085022,1.2434357404708862,-1.935107946395874,0.981182336807251,3.3604531288146973,-1.3343706130981445,-3.756540536880493,0.32843801379203796,-1.0,0.300048828125,0.045440673828125,0.300048828125,0.045440673828125
84,36,-0.49079132080078125,-0.19296127557754517,1.2218941450119019,-2.052504301071167,-0.6621806621551514,3.3687903881073,-1.0491349697113037,-3.6161839962005615,-1.3500150442123413,-1.0,0.3232421875,0.03924560546875,0.3232421875,0.03924560546875
85,34,-0.4239315986633301,0.11878767609596252,1.2838491201400757,-2.0514907836914062,0.05612886697053909,3.4334006309509277,-1.1238771677017212,-3.790163278579712,-0.6095659136772156,-1.0,0.31005859375,0.040191650390625,0.31005859375,0.040191650390625
86,35,-0.5938906669616699,-0.06814348697662354,1.1848047971725464,-2.0522851943969727,-0.5048608183860779,3.3960635662078857,-1.0499658584594727,-3.6746864318847656,-1.1807886362075806,-1.0,0.3203125,0.045440673828125,0.3203125,0.045440673828125
87,37,-0.2788972854614258,-0.12003052234649658,1.3388419151306152,-1.8456902503967285,-0.30677422881126404,3.535438299179077,-1.069796085357666,-3.7515413761138916,-0.884016752243042,-1.0,0.317138671875,0.0308685302734375,0.317138671875,0.0308685302734375
88,34,-0.4239315986633301,0.11878767609596252,1.2838491201400757,-2.0514907836914062,0.05612886697053909,3.4334006309509277,-1.1238771677017212,-3.790163278579712,-0.6095659136772156,-1.0,0.31005859375,0.040191650390625,0.31005859375,0.040191650390625
89,36,-0.49079132080078125,-0.19296127557754517,1.2218941450119019,-2.052504301071167,-0.6621806621551514,3.3687903881073,-1.0491349697113037,-3.6161839962005615,-1.3500150442123413,-1.0,0.3232421875,0.03924560546875,0.3232421875,0.03924560546875
90,35,-0.5938906669616699,-0.06814348697662354,1.1848047971725464,-2.0522851943969727,-0.5048608183860779,3.3960635662078857,-1.0499658584594727,-3.6746864318847656,-1.1807886362075806,-1.0,0.3203125,0.045440673828125,0.3203125,0.045440673828125
91,38,-0.7145595550537109,-0.46615904569625854,0.9848377704620361,-2.4582393169403076,-1.3289836645126343,2.8619699478149414,-0.8046589493751526,-3.243983507156372,-2.1975224018096924,-1.0,0.33984375,0.045440673828125,0.33984375,0.045440673828125
92,36,-0.49079132080078125,-0.19296127557754517,1.2218941450119019,-2.052504301071167,-0.6621806621551514,3.3687903881073,-1.0491349697113037,-3.6161839962005615,-1.3500150442123413,-1.0,0.3232421875,0.03924560546875,0.3232421875,0.03924560546875
93,38,-0.7145595550537109,-0.46615904569625854,0.9848377704620361,-2.4582393169403076,-1.3289836645126343,2.8619699478149414,-0.8046589493751526,-3.243983507156372,-2.1975224018096924,-1.0,0.33984375,0.045440673828125,0.33984375,0.045440673828125
94,39,-0.5812854766845703,-0.5541272163391113,1.049291968345642,-2.2536098957061768,-1.3974162340164185,2.994741678237915,-0.8332292437553406,-3.267418622970581,-2.1516764163970947,-1.0,0.340087890625,0.0382080078125,0.340087890625,0.0382080078125
95,36,-0.49079132080078125,-0.19296127557754517,1.2218941450119019,-2.052504301071167,-0.6621806621551514,3.3687903881073,-1.0491349697113037,-3.6161839962005615,-1.3500150442123413,-1.0,0.3232421875,0.03924560546875,0.3232421875,0.03924560546875
96,39,-0.5812854766845703,-0.5541272163391113,1.049291968345642,-2.2536098957061768,-1.3974162340164185,2.994741678237915,-0.8332292437553406,-3.267418622970581,-2.1516764163970947,-1.0,0.340087890625,0.0382080078125,0.340087890625,0.0382080078125
97,38,-0.7145595550537109,-0.46615904569625854,0.9848377704620361,-2.4582393169403076,-1.3289836645126343,2.8619699478149414,-0.8046589493751526,-3.243983507156372,-2.1975224018096924,-1.0,0.33984375,0.045440673828125,0.33984375,0.045440673828125
98,40,-0.7472400665283203,-0.7670884132385254,0.6748924255371094,-2.5455515384674072,-2.7607157230377197,1.3779066801071167,-0.15760329365730286,-1.6676421165466309,-3.632373809814453,-1.0,0.3583984375,0.045440673828125,0.3583984375,0.045440673828125
99,41,-0.47579097747802734,-0.7810691595077515,0.9474865794181824,-1.89154851436615,-2.5416102409362793,2.4417765140533447,-0.22118611633777618,-2.680143356323242,-2.961066722869873,-1.0,0.349365234375,0.031890869140625,0.349365234375,0.031890869140625
100,39,-0.5812854766845703,-0.5541272163391113,1.049291968345642,-2.2536098957061768,-1.3974162340164185,2.994741678237915,-0.8332292437553406,-3.267418622970581,-2.1516764163970947,-1.0,0.340087890625,0.0382080078125,0.340087890625,0.0382080078125
101,40,-0.7472400665283203,-0.7670884132385254,0.6748924255371094,-2.5455515384674072,-2.7607157230377197,1.3779066801071167,-0.15760329365730286,-1.6676421165466309,-3.632373809814453,-1.0,0.3583984375,0.045440673828125,0.3583984375,0.045440673828125
102,42,-0.6212291717529297,-0.852411150932312,0.7084017395973206,-2.08652925491333,-3.24129319190979,1.067907691001892,0.0254460871219635,-1.2664347887039185,-3.794140338897705,-1.0,0.358154296875,0.038909912109375,0.358154296875,0.038909912109375
103,41,-0.47579097747802734,-0.7810691595077515,0.9474865794181824,-1.89154851436615,-2.5416102409362793,2.4417765140533447,-0.22118611633777618,-2.680143356323242,-2.961066722869873,-1.0,0.349365234375,0.031890869140625,0.349365234375,0.031890869140625
104,40,-0.7472400665283203,-0.7670884132385254,0.6748924255371094,-2.5455515384674072,-2.7607157230377197,1.3779066801071167,-0.15760329365730286,-1.6676421165466309,-3.632373809814453,-1.0,0.3583984375,0.045440673828125,0.3583984375,0.045440673828125
105,42,-0.6212291717529297,-0.852411150932312,0.7084017395973206,-2.08652925491333,-3.24129319190979,1.067907691001892,0.0254460871219635,-1.2664347887039185,-3.794140338897705,-1.0,0.358154296875,0.038909912109375,0.358154296875,0.038909912109375
106,40,-0.7472400665283203,-0.7670884132385254,0.6748924255371094,-2.5455515384674072,-2.7607157230377197,1.3779066801071167,-0.15760329365730286,-1.6676421165466309,-3.632373809814453,-1.0,0.3583984375,0.045440673828125,0.3583984375,0.045440673828125
107,43,-0.7739391326904297,-0.8428651094436646,0.29532426595687866,-2.149521827697754,-3.3070836067199707,0.6654049754142761,-0.2786158621311188,-0.6122682690620422,-3.943032741546631,-1.0,0.374267578125,0.045440673828125,0.374267578125,0.045440673828125
108,43,-0.7739391326904297,-0.8428651094436646,0.29532426595687866,-2.149521827697754,-3.3070836067199707,0.6654049754142761,-0.2786158621311188,-0.6122682690620422,-3.943032741546631,-1.0,0.374267578125,0.045440673828125,0.374267578125,0.045440673828125
109,44,-0.5895471572875977,-0.9595177173614502,0.3059557378292084,-2.043659210205078,-3.3675198554992676,0.6951819062232971,-0.26937973499298096,-0.649414598941803,-3.9377281665802,-1.0,0.374267578125,0.03631591796875,0.374267578125,0.03631591796875
110,42,-0.6212291717529297,-0.852411150932312,0.7084017395973206,-2.08652925491333,-3.24129319190979,1.067907691001892,0.0254460871219635,-1.2664347887039185,-3.794140338897705,-1.0,0.358154296875,0.038909912109375,0.358154296875,0.038909912109375
111,44,-0.5895471572875977,-0.9595177173614502,0.3059557378292084,-2.043659210205078,-3.3675198554992676,0.6951819062232971,-0.26937973499298096,-0.649414598941803,-3.9377281665802,-1.0,0.374267578125,0.03631591796875,0.374267578125,0.03631591796875
